CA-2017-149160,2017-11-23 00:00:00.000,JM-15265,28.4,2,0,11.076,Corporate,Furniture,Furnishings,Canton,Michigan,Central,Second Class
CA-2017-101014,2017-08-29 00:00:00.000,RW-19540,148.02,3,0,41.4456,Corporate,Furniture,Furnishings,Los Angeles,California,West,Standard Class
CA-2016-133368,2016-01-14 00:00:00.000,AG-10675,315.776,8,0.2,31.5776,Consumer,Furniture,Furnishings,Concord,North Carolina,South,Standard Class
CA-2015-107678,2015-04-21 00:00:00.000,JK-16090,209.88,3,0,35.6796,Consumer,Furniture,Furnishings,Louisville,Kentucky,South,Standard Class
CA-2017-103968,2017-12-01 00:00:00.000,ML-17755,629.64,9,0,107.0388,Home Office,Furniture,Furnishings,Stockton,California,West,Standard Class
CA-2016-154018,2016-10-13 00:00:00.000,HA-14920,139.92,5,0.6,-150.414,Consumer,Furniture,Furnishings,Laredo,Texas,Central,Standard Class
CA-2016-163755,2016-11-04 00:00:00.000,AS-10285,209.88,3,0,35.6796,Corporate,Furniture,Furnishings,Seattle,Washington,West,Second Class
US-2016-100566,2016-09-03 00:00:00.000,JK-16120,83.952,3,0.6,-90.2484,Home Office,Furniture,Furnishings,Aurora,Illinois,Central,Standard Class
US-2015-130519,2015-09-15 00:00:00.000,NG-18355,55.968,1,0.2,-2.0988,Corporate,Furniture,Furnishings,Coral Springs,Florida,South,Same Day
US-2017-107888,2017-11-16 00:00:00.000,CC-12220,139.92,2,0,23.7864,Consumer,Furniture,Furnishings,Seattle,Washington,West,First Class
CA-2017-161172,2017-03-16 00:00:00.000,SP-20920,51.264,6,0.2,7.6896,Consumer,Furniture,Furnishings,Columbus,Ohio,East,Same Day
CA-2016-120250,2016-09-19 00:00:00.000,AP-10720,25.632,3,0.2,3.8448,Home Office,Furniture,Furnishings,Philadelphia,Pennsylvania,East,First Class
CA-2015-149097,2015-10-20 00:00:00.000,SV-20785,74.76,7,0,23.9232,Consumer,Furniture,Furnishings,Los Angeles,California,West,Standard Class
CA-2015-149517,2015-09-19 00:00:00.000,FC-14245,60.84,3,0,19.4688,Home Office,Furniture,Furnishings,Sacramento,California,West,Standard Class
CA-2015-133242,2015-06-18 00:00:00.000,KH-16510,60.84,3,0,19.4688,Consumer,Furniture,Furnishings,Arlington,Virginia,South,Standard Class
CA-2015-121720,2015-06-11 00:00:00.000,JE-15610,48.672,3,0.2,7.3008,Corporate,Furniture,Furnishings,Lakeland,Florida,South,First Class
US-2014-119081,2014-09-12 00:00:00.000,TA-21385,40.56,2,0,12.9792,Home Office,Furniture,Furnishings,Olathe,Kansas,Central,Standard Class
CA-2017-107314,2017-11-30 00:00:00.000,MZ-17335,25.83,3,0,9.5571,Home Office,Furniture,Furnishings,San Francisco,California,West,First Class
CA-2014-130673,2014-05-20 00:00:00.000,MC-17590,10.332,3,0.6,-5.9409,Corporate,Furniture,Furnishings,San Marcos,Texas,Central,Second Class
CA-2015-143077,2015-09-17 00:00:00.000,SF-20965,21.936,2,0.6,-10.4196,Corporate,Furniture,Furnishings,Houston,Texas,Central,Standard Class
CA-2016-101161,2016-10-13 00:00:00.000,BW-11110,82.26,3,0,33.7266,Corporate,Furniture,Furnishings,New York City,New York,East,Standard Class
CA-2016-113726,2016-11-24 00:00:00.000,SC-20680,82.26,3,0,33.7266,Home Office,Furniture,Furnishings,Seattle,Washington,West,Standard Class
CA-2017-107874,2017-11-21 00:00:00.000,SW-20275,27.42,1,0,11.2422,Consumer,Furniture,Furnishings,New York City,New York,East,Standard Class
CA-2017-144638,2017-03-10 00:00:00.000,MH-18115,43.872,2,0.2,11.5164,Home Office,Furniture,Furnishings,Chester,Pennsylvania,East,Standard Class
CA-2017-155621,2017-11-08 00:00:00.000,KN-16450,274.2,10,0,112.422,Corporate,Furniture,Furnishings,Baltimore,Maryland,East,Standard Class
US-2017-119438,2017-03-18 00:00:00.000,CD-11980,82.524,3,0.6,-41.262,Consumer,Furniture,Furnishings,Tyler,Texas,Central,Standard Class
CA-2017-108112,2017-11-15 00:00:00.000,DK-12895,220.064,4,0.2,55.016,Consumer,Furniture,Furnishings,Miramar,Florida,South,Standard Class
CA-2016-148684,2016-12-25 00:00:00.000,TS-21655,343.85,5,0,137.54,Consumer,Furniture,Furnishings,Fayetteville,Arkansas,South,Standard Class
CA-2016-144344,2016-10-28 00:00:00.000,PG-18820,165.048,3,0.2,41.262,Consumer,Furniture,Furnishings,Boynton Beach,Florida,South,Same Day
CA-2014-124702,2014-11-18 00:00:00.000,MH-17785,137.54,2,0,55.016,Corporate,Furniture,Furnishings,Seattle,Washington,West,Standard Class
CA-2014-141726,2014-07-20 00:00:00.000,CC-12145,43.02,3,0,15.4872,Consumer,Furniture,Furnishings,San Diego,California,West,First Class
CA-2017-126074,2017-10-02 00:00:00.000,RF-19735,157.74,11,0,56.7864,Consumer,Furniture,Furnishings,Trenton,Michigan,Central,Standard Class
CA-2017-132430,2017-10-09 00:00:00.000,CP-12085,45.888,4,0.2,9.1776,Corporate,Furniture,Furnishings,Lakewood,Ohio,East,First Class
CA-2017-136350,2017-06-24 00:00:00.000,GA-14515,276.69,3,0,49.8042,Consumer,Furniture,Furnishings,New York City,New York,East,Second Class
CA-2017-138156,2017-02-11 00:00:00.000,MM-17260,147.568,2,0.2,-3.6892,Consumer,Furniture,Furnishings,Columbus,Ohio,East,First Class
CA-2017-121048,2017-07-14 00:00:00.000,TC-21295,276.69,3,0,49.8042,Consumer,Furniture,Furnishings,Westminster,California,West,Standard Class
CA-2017-100223,2017-07-05 00:00:00.000,LS-16945,332.028,9,0.6,-348.6294,Corporate,Furniture,Furnishings,Dallas,Texas,Central,Standard Class
US-2017-110576,2017-11-28 00:00:00.000,RB-19795,516.488,7,0.2,-12.9122,Home Office,Furniture,Furnishings,Philadelphia,Pennsylvania,East,Standard Class
CA-2016-144645,2016-02-02 00:00:00.000,NS-18640,73.784,2,0.6,-77.4732,Corporate,Furniture,Furnishings,Houston,Texas,Central,Standard Class
CA-2015-139850,2015-06-12 00:00:00.000,GB-14575,43.296,2,0.2,4.3296,Consumer,Furniture,Furnishings,Philadelphia,Pennsylvania,East,Standard Class
CA-2015-134859,2015-10-04 00:00:00.000,JK-16120,64.944,3,0.2,6.4944,Home Office,Furniture,Furnishings,Philadelphia,Pennsylvania,East,Standard Class
CA-2014-131541,2014-07-28 00:00:00.000,CK-12205,129.888,6,0.2,12.9888,Consumer,Furniture,Furnishings,Apopka,Florida,South,Same Day
CA-2017-100097,2017-11-26 00:00:00.000,MN-17935,135.3,5,0,37.884,Consumer,Furniture,Furnishings,New York City,New York,East,Second Class
CA-2017-128783,2017-09-07 00:00:00.000,TG-21640,135.3,5,0,37.884,Consumer,Furniture,Furnishings,Saint Charles,Missouri,Central,Same Day
CA-2017-136882,2017-05-27 00:00:00.000,DN-13690,477.3,5,0,138.417,Consumer,Furniture,Furnishings,Tulsa,Oklahoma,Central,Standard Class
CA-2016-105732,2016-09-13 00:00:00.000,AG-10270,1336.44,14,0,387.5676,Consumer,Furniture,Furnishings,Omaha,Nebraska,Central,Standard Class
CA-2016-137043,2016-12-23 00:00:00.000,LC-17140,286.38,3,0,83.0502,Consumer,Furniture,Furnishings,Springfield,Virginia,South,Second Class
CA-2016-137043,2016-12-23 00:00:00.000,LC-17140,572.76,6,0,166.1004,Consumer,Furniture,Furnishings,Springfield,Virginia,South,Second Class
CA-2016-117590,2016-12-08 00:00:00.000,GH-14485,190.92,5,0.6,-147.963,Corporate,Furniture,Furnishings,Richardson,Texas,Central,First Class
CA-2016-142762,2016-05-23 00:00:00.000,LD-17005,37.05,3,0,16.302,Consumer,Furniture,Furnishings,San Francisco,California,West,Standard Class
CA-2014-127012,2014-08-11 00:00:00.000,GM-14680,12.35,1,0,5.434,Consumer,Furniture,Furnishings,Seattle,Washington,West,Standard Class
CA-2016-162747,2016-03-20 00:00:00.000,AH-10030,86.45,7,0,38.038,Corporate,Furniture,Furnishings,Gulfport,Mississippi,South,Second Class
US-2016-105452,2016-07-28 00:00:00.000,BF-11005,24.7,5,0.6,-9.88,Home Office,Furniture,Furnishings,Pasadena,Texas,Central,Standard Class
US-2017-162558,2017-10-02 00:00:00.000,Dp-13240,19.76,2,0.2,5.928,Home Office,Furniture,Furnishings,Knoxville,Tennessee,South,First Class
US-2015-134026,2015-04-26 00:00:00.000,JE-15745,97.04,2,0.2,1.213,Consumer,Furniture,Furnishings,Memphis,Tennessee,South,Standard Class
CA-2017-140053,2017-07-03 00:00:00.000,CA-12265,545.85,9,0,114.6285,Consumer,Furniture,Furnishings,Farmington,New Mexico,West,Standard Class
CA-2017-143063,2017-08-10 00:00:00.000,IL-15100,121.3,2,0,25.473,Consumer,Furniture,Furnishings,Columbus,Indiana,Central,Standard Class
CA-2017-127929,2017-12-23 00:00:00.000,FM-14215,181.95,3,0,38.2095,Corporate,Furniture,Furnishings,Middletown,Connecticut,East,Standard Class
CA-2014-166954,2014-04-25 00:00:00.000,BT-11305,303.25,5,0,63.6825,Home Office,Furniture,Furnishings,San Gabriel,California,West,Standard Class
CA-2015-131352,2015-10-08 00:00:00.000,GH-14485,72.78,3,0.6,-70.9605,Corporate,Furniture,Furnishings,Dallas,Texas,Central,Standard Class
CA-2015-136805,2015-05-23 00:00:00.000,NM-18445,75.33,9,0,19.5858,Home Office,Furniture,Furnishings,Detroit,Michigan,Central,Second Class
CA-2016-102134,2016-03-14 00:00:00.000,SP-20545,16.74,2,0,4.3524,Corporate,Furniture,Furnishings,Green Bay,Wisconsin,Central,Standard Class
CA-2016-139395,2016-12-12 00:00:00.000,MG-17650,33.48,4,0,8.7048,Home Office,Furniture,Furnishings,Jackson,Michigan,Central,Standard Class
CA-2014-150329,2014-10-10 00:00:00.000,SD-20485,46.872,7,0.2,3.5154,Home Office,Furniture,Furnishings,Phoenix,Arizona,West,Standard Class
CA-2014-143903,2014-07-20 00:00:00.000,KM-16375,16.74,5,0.6,-14.229,Home Office,Furniture,Furnishings,Dallas,Texas,Central,Standard Class
CA-2016-155992,2016-10-01 00:00:00.000,CC-12220,41.85,5,0,10.881,Consumer,Furniture,Furnishings,La Porte,Indiana,Central,First Class
US-2017-123281,2017-04-02 00:00:00.000,JF-15190,25.11,3,0,6.5286,Consumer,Furniture,Furnishings,Los Angeles,California,West,Standard Class
US-2016-150035,2016-12-01 00:00:00.000,CL-11890,16.74,2,0,4.3524,Consumer,Furniture,Furnishings,San Francisco,California,West,Standard Class
CA-2017-144638,2017-03-10 00:00:00.000,MH-18115,6.696,1,0.2,0.5022,Home Office,Furniture,Furnishings,Chester,Pennsylvania,East,Standard Class
US-2016-116400,2016-10-22 00:00:00.000,EB-13930,39.92,4,0,11.1776,Consumer,Furniture,Furnishings,Richmond,Virginia,South,First Class
CA-2016-162348,2016-11-10 00:00:00.000,BF-11170,9.98,1,0,2.7944,Home Office,Furniture,Furnishings,Sacramento,California,West,Standard Class
CA-2016-161746,2016-10-21 00:00:00.000,CS-11950,19.96,2,0,5.5888,Consumer,Furniture,Furnishings,Los Angeles,California,West,Standard Class
CA-2016-133795,2016-12-18 00:00:00.000,JE-15475,39.92,4,0,11.1776,Consumer,Furniture,Furnishings,San Diego,California,West,Standard Class
CA-2016-119074,2016-03-27 00:00:00.000,DS-13180,39.92,4,0,11.1776,Corporate,Furniture,Furnishings,Columbus,Georgia,South,Standard Class
CA-2016-110898,2016-03-06 00:00:00.000,LC-16870,159.04,5,0.6,-194.824,Consumer,Furniture,Furnishings,Chicago,Illinois,Central,Standard Class
CA-2016-108105,2016-02-16 00:00:00.000,GW-14605,318.08,4,0,34.9888,Consumer,Furniture,Furnishings,Henderson,Kentucky,South,Standard Class
CA-2014-101560,2014-11-28 00:00:00.000,CS-12250,397.6,5,0,43.736,Corporate,Furniture,Furnishings,Columbia,South Carolina,South,Second Class
CA-2014-160157,2014-12-20 00:00:00.000,MH-17455,190.848,3,0.2,-21.4704,Consumer,Furniture,Furnishings,Hamilton,Ohio,East,Standard Class
US-2016-125969,2016-11-06 00:00:00.000,LS-16975,238.56,3,0,26.2416,Home Office,Furniture,Furnishings,Los Angeles,California,West,Second Class
US-2016-159415,2016-04-17 00:00:00.000,CS-12175,79.12,5,0.2,13.846,Corporate,Furniture,Furnishings,Columbia,Tennessee,South,Standard Class
CA-2017-127313,2017-12-01 00:00:00.000,RA-19285,79.12,5,0.2,13.846,Consumer,Furniture,Furnishings,Philadelphia,Pennsylvania,East,First Class
CA-2016-167682,2016-04-03 00:00:00.000,ZD-21925,71.12,4,0,22.0472,Consumer,Furniture,Furnishings,Richmond,Indiana,Central,Standard Class
CA-2017-163006,2017-06-30 00:00:00.000,GH-14410,14.224,2,0.6,-10.3124,Home Office,Furniture,Furnishings,Chicago,Illinois,Central,Second Class
CA-2015-108672,2015-09-10 00:00:00.000,FA-14230,106.68,6,0,33.0708,Corporate,Furniture,Furnishings,Los Angeles,California,West,Standard Class
CA-2015-111612,2015-11-28 00:00:00.000,EB-14110,71.12,5,0.2,9.779,Consumer,Furniture,Furnishings,Columbus,Ohio,East,Standard Class
CA-2015-149587,2015-01-31 00:00:00.000,KB-16315,53.34,3,0,16.5354,Consumer,Furniture,Furnishings,Minneapolis,Minnesota,Central,Second Class
CA-2016-120369,2016-10-28 00:00:00.000,VB-21745,756.8,5,0,75.68,Corporate,Furniture,Furnishings,Rochester,New York,East,Same Day
US-2016-105452,2016-07-28 00:00:00.000,BF-11005,302.72,5,0.6,-378.4,Home Office,Furniture,Furnishings,Pasadena,Texas,Central,Standard Class
CA-2016-160241,2016-11-29 00:00:00.000,DR-12940,242.176,4,0.6,-302.72,Home Office,Furniture,Furnishings,Aurora,Illinois,Central,Second Class
CA-2016-157280,2016-11-05 00:00:00.000,LW-17125,756.8,5,0,75.68,Consumer,Furniture,Furnishings,Virginia Beach,Virginia,South,First Class
CA-2017-115070,2017-04-10 00:00:00.000,MG-18205,12.32,5,0.2,1.848,Corporate,Furniture,Furnishings,Jacksonville,Florida,South,Second Class
US-2015-158911,2015-07-05 00:00:00.000,RS-19765,4.928,2,0.2,0.7392,Corporate,Furniture,Furnishings,Charlotte,North Carolina,South,Standard Class
US-2017-106145,2017-09-26 00:00:00.000,RA-19885,9.24,3,0,2.9568,Corporate,Furniture,Furnishings,San Francisco,California,West,Same Day
CA-2015-116750,2015-07-05 00:00:00.000,BF-10975,4.928,2,0.2,0.7392,Corporate,Furniture,Furnishings,Fayetteville,North Carolina,South,Second Class
CA-2015-125066,2015-12-14 00:00:00.000,KD-16495,6.16,2,0,1.9712,Corporate,Furniture,Furnishings,Jackson,Mississippi,South,Standard Class
CA-2014-116673,2014-12-15 00:00:00.000,JO-15280,6.16,2,0,1.9712,Consumer,Furniture,Furnishings,San Diego,California,West,Second Class
US-2017-147886,2017-03-28 00:00:00.000,DH-13075,21.56,7,0,6.8992,Corporate,Furniture,Furnishings,Fairfield,California,West,First Class
CA-2016-137176,2016-09-09 00:00:00.000,DB-12910,15.008,4,0.6,-12.0064,Home Office,Furniture,Furnishings,Dallas,Texas,Central,Second Class
CA-2015-145457,2015-03-24 00:00:00.000,CP-12085,46.9,5,0,13.132,Corporate,Furniture,Furnishings,Covington,Washington,West,Second Class
CA-2017-157854,2017-04-08 00:00:00.000,DM-13345,56.28,6,0,15.7584,Corporate,Furniture,Furnishings,Roswell,Georgia,South,Standard Class
CA-2017-139416,2017-03-27 00:00:00.000,AG-10270,15.008,2,0.2,1.5008,Consumer,Furniture,Furnishings,Philadelphia,Pennsylvania,East,Second Class
CA-2017-136448,2017-09-16 00:00:00.000,AS-10090,22.512,3,0.2,2.2512,Consumer,Furniture,Furnishings,Philadelphia,Pennsylvania,East,First Class
CA-2017-117947,2017-08-18 00:00:00.000,NG-18355,40.48,2,0,15.7872,Corporate,Furniture,Furnishings,New York City,New York,East,Second Class
CA-2017-152583,2017-10-30 00:00:00.000,RA-19945,16.192,2,0.6,-8.5008,Consumer,Furniture,Furnishings,Dallas,Texas,Central,Same Day
US-2015-100531,2015-09-27 00:00:00.000,NM-18520,24.288,3,0.6,-12.7512,Consumer,Furniture,Furnishings,Chicago,Illinois,Central,First Class
CA-2015-148964,2015-05-26 00:00:00.000,RD-19900,20.24,1,0,7.8936,Consumer,Furniture,Furnishings,Bellevue,Washington,West,Standard Class
CA-2014-154095,2014-12-02 00:00:00.000,ON-18715,60.72,3,0,23.6808,Corporate,Furniture,Furnishings,Clinton,Maryland,East,Standard Class
CA-2014-143210,2014-12-01 00:00:00.000,AA-10645,45.84,3,0,15.5856,Consumer,Furniture,Furnishings,Lowell,Massachusetts,East,First Class
US-2017-119319,2017-11-06 00:00:00.000,LC-17050,30.56,5,0.6,-19.864,Consumer,Furniture,Furnishings,Dallas,Texas,Central,Second Class
CA-2017-135069,2017-04-10 00:00:00.000,BS-11755,36.672,3,0.2,6.4176,Consumer,Furniture,Furnishings,Philadelphia,Pennsylvania,East,Standard Class
CA-2017-131492,2017-10-19 00:00:00.000,HH-15010,30.56,2,0,10.3904,Corporate,Furniture,Furnishings,San Francisco,California,West,Second Class
CA-2016-165848,2016-06-04 00:00:00.000,EN-13780,61.12,4,0,20.7808,Consumer,Furniture,Furnishings,New York City,New York,East,Same Day
CA-2017-107503,2017-01-01 00:00:00.000,GA-14725,48.896,4,0.2,8.5568,Consumer,Furniture,Furnishings,Lorain,Ohio,East,Standard Class
CA-2017-168739,2017-05-29 00:00:00.000,HZ-14950,65.424,4,0.6,-52.3392,Consumer,Furniture,Furnishings,Houston,Texas,Central,Standard Class
CA-2016-101693,2016-06-25 00:00:00.000,LC-17140,32.712,2,0.6,-26.1696,Consumer,Furniture,Furnishings,Houston,Texas,Central,Second Class
CA-2015-166975,2015-11-26 00:00:00.000,SH-20635,692.472,11,0.2,190.4298,Corporate,Furniture,Furnishings,Jackson,Tennessee,South,Standard Class
US-2014-102631,2014-12-13 00:00:00.000,EB-13840,94.428,3,0.6,-42.4926,Corporate,Furniture,Furnishings,Chicago,Illinois,Central,Standard Class
CA-2016-158435,2016-05-17 00:00:00.000,AG-10900,173.24,4,0,17.324,Consumer,Furniture,Furnishings,Waterbury,Connecticut,East,First Class
CA-2017-123134,2017-05-02 00:00:00.000,DW-13585,129.93,3,0,12.993,Corporate,Furniture,Furnishings,Westfield,New Jersey,East,Standard Class
CA-2016-113061,2016-04-22 00:00:00.000,EL-13735,86.62,2,0,8.662,Home Office,Furniture,Furnishings,Jefferson City,Missouri,Central,Standard Class
CA-2014-141607,2014-12-12 00:00:00.000,WB-21850,43.31,1,0,4.331,Consumer,Furniture,Furnishings,Concord,California,West,Standard Class
CA-2015-118843,2015-09-13 00:00:00.000,JH-15910,129.93,3,0,12.993,Consumer,Furniture,Furnishings,Atlanta,Georgia,South,Standard Class
CA-2016-102127,2016-06-26 00:00:00.000,VP-21760,37.74,3,0,12.8316,Corporate,Furniture,Furnishings,New York City,New York,East,Standard Class
CA-2017-115994,2017-01-28 00:00:00.000,BT-11305,37.74,3,0,12.8316,Home Office,Furniture,Furnishings,Costa Mesa,California,West,Second Class
CA-2017-143574,2017-06-29 00:00:00.000,DR-12880,25.16,2,0,8.5544,Corporate,Furniture,Furnishings,Milford,Connecticut,East,First Class
CA-2016-160129,2016-11-23 00:00:00.000,LS-17200,70.448,7,0.2,12.3284,Corporate,Furniture,Furnishings,Philadelphia,Pennsylvania,East,Same Day
CA-2017-112956,2017-08-21 00:00:00.000,TH-21550,25.16,2,0,8.5544,Home Office,Furniture,Furnishings,Columbia,Maryland,East,Standard Class
CA-2017-121580,2017-05-29 00:00:00.000,ML-17410,6.24,3,0,2.6208,Consumer,Furniture,Furnishings,Columbus,Indiana,Central,Standard Class
CA-2015-121188,2015-08-28 00:00:00.000,CB-12025,4.16,2,0,1.7472,Consumer,Furniture,Furnishings,Los Angeles,California,West,Standard Class
CA-2014-166884,2014-03-11 00:00:00.000,CK-12205,8.32,5,0.2,2.288,Consumer,Furniture,Furnishings,Columbus,Ohio,East,Second Class
CA-2014-144414,2014-06-17 00:00:00.000,GH-14425,6.24,3,0,2.6208,Consumer,Furniture,Furnishings,Seattle,Washington,West,Standard Class
CA-2014-103989,2014-03-19 00:00:00.000,MC-17605,4.992,3,0.2,1.3728,Corporate,Furniture,Furnishings,Lakeland,Florida,South,First Class
CA-2014-112837,2014-09-11 00:00:00.000,LW-17125,127.95,3,0,21.7515,Consumer,Furniture,Furnishings,Oxnard,California,West,Standard Class
CA-2015-127593,2015-09-21 00:00:00.000,DH-13675,85.3,2,0,14.501,Home Office,Furniture,Furnishings,Quincy,Massachusetts,East,Same Day
CA-2017-129028,2017-04-01 00:00:00.000,GB-14530,127.95,3,0,21.7515,Corporate,Furniture,Furnishings,Florence,South Carolina,South,First Class
CA-2016-169103,2016-03-08 00:00:00.000,ZC-21910,102.36,3,0.2,-3.8385,Consumer,Furniture,Furnishings,Miami,Florida,South,Standard Class
CA-2016-154235,2016-09-24 00:00:00.000,RD-19900,127.95,3,0,21.7515,Consumer,Furniture,Furnishings,Bloomington,Indiana,Central,Standard Class
US-2015-156867,2015-11-13 00:00:00.000,LC-16870,102.36,3,0.2,-3.8385,Consumer,Furniture,Furnishings,Aurora,Colorado,West,Standard Class
US-2017-100930,2017-04-07 00:00:00.000,CS-12400,258.072,3,0.2,0,Home Office,Furniture,Furnishings,Tampa,Florida,South,Standard Class
CA-2017-104801,2017-02-13 00:00:00.000,FH-14350,107.53,1,0,21.506,Consumer,Furniture,Furnishings,Seattle,Washington,West,Standard Class
CA-2015-136196,2015-11-28 00:00:00.000,TP-21415,322.59,3,0,64.518,Consumer,Furniture,Furnishings,Freeport,New York,East,Standard Class
CA-2016-116736,2016-01-17 00:00:00.000,CC-12430,322.59,3,0,64.518,Home Office,Furniture,Furnishings,Concord,New Hampshire,East,Standard Class
CA-2015-142454,2015-08-15 00:00:00.000,RE-19450,104.23,7,0,28.1421,Consumer,Furniture,Furnishings,Oakland,California,West,Standard Class
CA-2014-107454,2014-11-02 00:00:00.000,RD-19720,89.34,6,0,24.1218,Consumer,Furniture,Furnishings,New York City,New York,East,Standard Class
CA-2014-126760,2014-07-26 00:00:00.000,KM-16720,134.01,9,0,36.1827,Consumer,Furniture,Furnishings,North Las Vegas,Nevada,West,Standard Class
CA-2017-100524,2017-03-31 00:00:00.000,CM-12115,29.78,2,0,8.0406,Consumer,Furniture,Furnishings,New York City,New York,East,Second Class
CA-2017-108791,2017-07-27 00:00:00.000,TM-21490,14.89,1,0,4.0203,Consumer,Furniture,Furnishings,Yonkers,New York,East,Standard Class
CA-2017-134838,2017-02-19 00:00:00.000,ED-13885,44.67,3,0,12.0609,Home Office,Furniture,Furnishings,Los Angeles,California,West,First Class
CA-2017-127117,2017-04-14 00:00:00.000,HM-14860,74.45,5,0,20.1015,Corporate,Furniture,Furnishings,Morristown,New Jersey,East,Standard Class
US-2015-129007,2015-09-13 00:00:00.000,KD-16615,44.67,3,0,12.0609,Corporate,Furniture,Furnishings,Anaheim,California,West,First Class
US-2016-154361,2016-03-14 00:00:00.000,HZ-14950,21.88,5,0.2,6.2905,Consumer,Furniture,Furnishings,Columbus,Ohio,East,Standard Class
CA-2016-166443,2016-11-04 00:00:00.000,LH-17020,38.29,7,0,16.4647,Consumer,Furniture,Furnishings,San Francisco,California,West,First Class
CA-2014-133228,2014-04-04 00:00:00.000,MS-17710,5.47,1,0,2.3521,Consumer,Furniture,Furnishings,Detroit,Michigan,Central,Standard Class
CA-2014-145576,2014-09-14 00:00:00.000,CA-12775,13.128,3,0.2,3.7743,Consumer,Furniture,Furnishings,Tampa,Florida,South,Second Class
US-2017-147221,2017-12-02 00:00:00.000,JS-16030,8.752,4,0.6,-3.7196,Consumer,Furniture,Furnishings,Houston,Texas,Central,Second Class
CA-2016-120355,2016-09-18 00:00:00.000,MM-17260,60.72,3,0,26.1096,Consumer,Furniture,Furnishings,New Rochelle,New York,East,Standard Class
CA-2016-119074,2016-03-27 00:00:00.000,DS-13180,20.24,1,0,8.7032,Corporate,Furniture,Furnishings,Columbus,Georgia,South,Standard Class
CA-2016-128706,2016-02-27 00:00:00.000,DW-13540,16.192,2,0.6,-6.8816,Consumer,Furniture,Furnishings,Houston,Texas,Central,Standard Class
CA-2017-118017,2017-12-03 00:00:00.000,LC-16870,16.192,1,0.2,4.6552,Consumer,Furniture,Furnishings,Thornton,Colorado,West,Second Class
US-2017-130687,2017-09-07 00:00:00.000,PF-19225,80.96,4,0,34.8128,Consumer,Furniture,Furnishings,Edmonds,Washington,West,First Class
CA-2017-150091,2017-10-12 00:00:00.000,NP-18670,40.48,2,0,17.4064,Consumer,Furniture,Furnishings,Lakewood,New Jersey,East,Standard Class
US-2014-117135,2014-06-21 00:00:00.000,NP-18325,104.01,1,0,14.5614,Consumer,Furniture,Furnishings,Waynesboro,Virginia,South,Second Class
CA-2017-167899,2017-05-21 00:00:00.000,JG-15805,520.05,5,0,72.807,Corporate,Furniture,Furnishings,Auburn,New York,East,Standard Class
US-2016-128909,2016-10-09 00:00:00.000,SP-20545,332.832,4,0.2,-24.9624,Corporate,Furniture,Furnishings,Philadelphia,Pennsylvania,East,Second Class
CA-2016-167241,2016-08-15 00:00:00.000,BD-11320,312.03,3,0,43.6842,Consumer,Furniture,Furnishings,Los Angeles,California,West,Standard Class
CA-2017-105809,2017-02-20 00:00:00.000,HW-14935,22.23,1,0,7.3359,Corporate,Furniture,Furnishings,San Diego,California,West,First Class
CA-2017-115448,2017-11-11 00:00:00.000,MH-18025,88.92,5,0.2,14.4495,Consumer,Furniture,Furnishings,Knoxville,Tennessee,South,First Class
US-2016-153815,2016-11-06 00:00:00.000,KL-16555,35.568,2,0.2,5.7798,Corporate,Furniture,Furnishings,Jacksonville,Florida,South,First Class
CA-2016-123274,2016-02-19 00:00:00.000,GT-14710,44.46,2,0,14.6718,Consumer,Furniture,Furnishings,New York City,New York,East,Standard Class
CA-2015-156440,2015-12-05 00:00:00.000,MH-17620,44.46,2,0,14.6718,Corporate,Furniture,Furnishings,San Diego,California,West,Standard Class
CA-2014-136399,2014-12-16 00:00:00.000,CC-12100,44.46,2,0,14.6718,Home Office,Furniture,Furnishings,Los Angeles,California,West,First Class
CA-2015-123568,2015-11-08 00:00:00.000,SC-20095,66.69,3,0,22.0077,Consumer,Furniture,Furnishings,West Jordan,Utah,West,Standard Class
CA-2014-111451,2014-12-26 00:00:00.000,KL-16555,300.416,8,0.2,78.8592,Corporate,Furniture,Furnishings,Colorado Springs,Colorado,West,First Class
CA-2015-147830,2015-12-15 00:00:00.000,NF-18385,262.864,7,0.2,69.0018,Consumer,Furniture,Furnishings,Newark,Ohio,East,First Class
US-2014-120740,2014-04-15 00:00:00.000,PS-18970,187.76,4,0,76.9816,Home Office,Furniture,Furnishings,Los Angeles,California,West,Same Day
CA-2017-107629,2017-12-14 00:00:00.000,DB-13060,56.328,3,0.6,-26.7558,Consumer,Furniture,Furnishings,Skokie,Illinois,Central,Same Day
CA-2017-102519,2017-11-27 00:00:00.000,BM-11650,46.94,1,0,19.2454,Corporate,Furniture,Furnishings,Milwaukee,Wisconsin,Central,First Class
US-2017-155866,2017-11-17 00:00:00.000,CC-12370,187.76,4,0,76.9816,Consumer,Furniture,Furnishings,New York City,New York,East,Standard Class
CA-2017-117667,2017-12-04 00:00:00.000,MS-17980,54.768,2,0.2,6.846,Corporate,Furniture,Furnishings,Philadelphia,Pennsylvania,East,Standard Class
CA-2017-130631,2017-12-29 00:00:00.000,BS-11755,68.46,2,0,20.538,Consumer,Furniture,Furnishings,Edmonds,Washington,West,Standard Class
CA-2015-157959,2015-02-03 00:00:00.000,RW-19540,136.92,4,0,41.076,Corporate,Furniture,Furnishings,Los Angeles,California,West,First Class
